,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,burn-in,kappa,true_GATE
0,0.5442862434324987,1.0622945342947328,0.5180082908622341,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
1,0.5823603504350857,1.031785324971084,0.4494249745359983,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
2,0.552746790140848,1.1050050398661142,0.5522582497252662,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
3,0.5470764734336466,1.0829854416077556,0.5359089681741089,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
4,0.5372670580377362,1.1026953113890572,0.565428253351321,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
5,0.5227293969008271,1.1523343792089369,0.6296049823081098,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
6,0.5818211091232366,1.0553323365089053,0.47351122738566875,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
7,0.554178139151864,0.9617450256222945,0.4075668864704305,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
8,0.5481162114913051,1.044063021733459,0.4959468102421539,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
9,0.48766391036521484,1.0865923788047325,0.5989284684395176,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
10,0.4927778313912128,1.0341507827007896,0.5413729513095769,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
11,0.47625716843222654,1.0856586062967513,0.6094014378645247,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
12,0.5687981230872022,1.0985412273939326,0.5297431043067303,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
13,0.5227747342616259,1.0973426910882236,0.5745679568265977,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,6,60,100,10000,,0.2,1.0121036393762477
