,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.6087535011719166,0.9995038733859427,0.3907503722140261,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
1,0.5659181300943068,1.175211868962501,0.6092937388681943,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
2,0.5540403468885493,1.1566092516391315,0.6025689047505822,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
3,0.6047732173392771,1.0281092505930092,0.42333603325373204,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
4,0.5348500066037551,1.2724646416157046,0.7376146350119495,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
5,0.6437751206691881,0.8714499037814764,0.22767478311228828,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
6,0.596683871621941,1.061079427287989,0.46439555566604807,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
7,0.6073252578583805,1.1118890443909135,0.504563786532533,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
8,0.6089539050248627,1.1315761703821712,0.5226222653573085,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
9,0.4483794056800017,1.4644457606146468,1.0160663549346451,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
10,0.5648335341134547,1.1439526989999877,0.579119164886533,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
11,0.5364692130448395,1.2147783066902977,0.6783090936454582,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
12,0.6072131483653552,1.0660647958886293,0.4588516475232741,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
13,0.5676069879791678,1.144263770369919,0.5766567823907512,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
14,0.5634248722309194,1.149590514651707,0.5861656424207875,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,100,10000,0.2,1.0121036393762477
