,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.6232101789883088,1.1866198287447598,0.563409649756451,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
1,0.6191331779837058,1.1932666153114708,0.574133437327765,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
2,0.7195676287413931,0.8690654892629196,0.14949786052152647,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
3,0.3099247626683267,2.1128876752018777,1.802962912533551,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
4,0.7258974939605718,0.8810068916015513,0.15510939764097953,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
5,0.41125751315280273,1.7899381654588367,1.378680652306034,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
6,0.4224351136361966,1.807059647221435,1.3846245335852385,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
7,0.4156957595762899,1.8021255159121876,1.3864297563358976,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
8,0.6231392939823872,1.1972615602642847,0.5741222662818974,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
9,0.3091852593039026,2.0867090667699433,1.7775238074660407,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
10,0.20775245335919768,2.423297277512293,2.2155448241530955,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
11,0.7140893330567082,0.8775035294388622,0.16341419638215404,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
12,0.8228158266005217,0.5864926623978585,-0.2363231642026632,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
13,0.6122203418782598,1.1503607588227112,0.5381404169444514,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,1000,100,10000,0.2,1.0121036393762477
