,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.5341392489534135,1.184372102849105,0.6502328538956915,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
1,0.5328742013208426,1.2018239659994532,0.6689497646786106,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
2,0.5427179782128274,1.214467498554257,0.6717495203414295,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
3,0.5319311125450917,1.1833164108046152,0.6513852982595235,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
4,0.5380606662151753,1.2047705795291417,0.6667099133139663,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
5,0.5354766565324466,1.2197173353854516,0.684240678853005,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
6,0.5463913481988663,1.267067198802938,0.7206758506040718,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
7,0.5364101071267989,1.156582205106969,0.62017209798017,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
8,0.5382793523878544,1.1812521245336551,0.6429727721458007,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
9,0.5368434602554227,1.1670829872264679,0.6302395269710451,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
10,0.5383723582829483,1.169333949687646,0.6309615914046978,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
11,0.5409834867299411,1.1813372697152262,0.6403537829852851,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
12,0.5324506947424356,1.1923918555034327,0.6599411607609972,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
13,0.5431587952843389,1.2129002500078394,0.6697414547235006,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
14,0.5537479780711714,1.2315834761289437,0.6778354980577723,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
15,0.5323321259985696,1.1713188528407148,0.6389867268421452,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
16,0.5361587896073429,1.2152890564609617,0.6791302668536189,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
17,0.542005247623711,1.1852566449800825,0.6432513973563715,Diff-Means(burn-in=5),DM,5,169,10000,1,100,0.035,0.9111475905555232
