,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.5172854291035068,1.4238802733442875,0.9065948442407806,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
1,0.5128557732283613,1.3986937436454232,0.8858379704170619,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
2,0.5128799151560236,1.4002518900480079,0.8873719748919843,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
3,0.5128916119339244,1.396064137592471,0.8831725256585465,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
4,0.517086736978128,1.4224426672495785,0.9053559302714504,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
5,0.5172091689036415,1.42445044233468,0.9072412734310384,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
6,0.5173305795240449,1.4248647937332415,0.9075342142091966,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
7,0.5173045243618375,1.424314479075059,0.9070099547132215,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
8,0.5171150616578492,1.4246588968063587,0.9075438351485096,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
9,0.0,1.4251171367007993,1.4251171367007993,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
10,0.0,1.424295828671635,1.424295828671635,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
11,0.0,1.4237615076387848,1.4237615076387848,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
12,0.0,1.4246154534873785,1.4246154534873785,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
13,0.5171954127263628,1.4233280925246123,0.9061326797982495,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
14,0.5168784654874986,1.4237806664198382,0.9069022009323396,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
15,0.5129597300977189,1.3960277789806113,0.8830680488828924,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
16,0.0,1.4229024393642336,1.4229024393642336,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
17,0.0,1.4247903947475409,1.4247903947475409,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
18,0.5171416050744623,1.4229974340595903,0.9058558289851281,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
19,0.5171155764059087,1.4240772920913507,0.906961715685442,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
20,0.512861618444054,0.0,-0.512861618444054,Diff-Means(burn-in=5),DM,5,169,10000,1,8000,0.035,0.9111475905555232
