,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.2655155278228513,2.1382051857707918,1.8726896579479404,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
1,0.5746363701043873,1.2541926147691496,0.6795562446647623,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
2,0.5636789881711428,1.2302126803739113,0.6665336922027685,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
3,0.5683179868257784,1.2528269956294624,0.684509008803684,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
4,0.3016805315963032,1.9525968974170602,1.650916365820757,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
5,0.7195753863194708,0.8196360763987992,0.10006069007932838,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
6,0.47709405426456475,1.5540739078617847,1.07697985359722,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
7,0.6214168596907232,1.1150832263163342,0.4936663666256109,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
8,0.6332416626008306,1.1410180967350643,0.5077764341342337,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
9,0.47933559297749423,1.5707984777836903,1.091462884806196,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
10,0.4699824728886889,1.5522357628103882,1.0822532899216992,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
11,0.308964555825889,1.9663890527627148,1.6574244969368257,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
12,0.45937774712196794,1.5055891375349317,1.0462113904129637,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
13,0.4603553002694364,1.5036420599719673,1.0432867597025308,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
14,0.31402122033156576,1.9780425425886634,1.6640213222570976,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
15,0.4548225532498122,1.5118244826384881,1.0570019293886759,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
16,0.16016243681396142,2.4196757838845544,2.259513347070593,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
17,0.7378634168266265,0.8684263473117861,0.13056293048515966,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
18,0.41142945227614025,1.6925437796853866,1.2811143274092465,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
19,0.47865784198744077,1.569926323079214,1.0912684810917732,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10,0.2,1,1500,169,10000,0.035,0.9111475905555232
