,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.5359149911525068,1.0278128390097838,0.49189784785727697,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
1,0.5416015191928482,1.0192724601729246,0.47767094098007645,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
2,0.5369046961207792,1.0257232164385606,0.4888185203177814,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
3,0.5390339169844022,1.042918545880943,0.5038846288965407,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
4,0.5409928737526104,1.056772251367473,0.5157793776148627,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
5,0.5465791230482447,1.069157540743503,0.5225784176952583,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
6,0.5448088668222226,1.0558889843372088,0.5110801175149862,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
7,0.545970645326764,1.0913957025044574,0.5454250571776934,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
8,0.5491519928707546,1.058105070479873,0.5089530776091183,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
9,0.547166061754747,1.0326690844379192,0.48550302268317214,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
10,0.5440838616230318,1.0585085403736965,0.5144246787506647,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
11,0.5405635747152965,1.0196656431893507,0.47910206847405423,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
12,0.5431092792907027,1.0915238361922164,0.5484145569015136,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
13,0.5461854786052304,1.0593028283823924,0.5131173497771621,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
14,0.5500358025854019,1.0810628068067,0.5310270042212982,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
15,0.5454783028258879,1.0660104363095224,0.5205321334836345,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
16,0.5398585916818746,1.0643992380600245,0.5245406463781499,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
17,0.5435696930083119,1.0644745374351132,0.5209048444268013,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
18,0.5502779075974362,1.0939047388855117,0.5436268312880754,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
19,0.5443963929853948,1.0289041892104127,0.48450779622501794,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
20,0.545501111665738,1.062971620077203,0.517470508411465,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
21,0.5406353993338556,1.0238219909604587,0.48318659162660305,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
22,0.5467614560052501,1.0568409145703686,0.5100794585651185,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
23,0.54599914969214,1.047724546565971,0.501725396873831,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
24,0.5432894011729233,1.0577847536099625,0.5144953524370391,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
25,0.5435278586521372,1.0392266980447162,0.4956988393925791,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
26,0.5437943206525537,1.038166812866269,0.4943724922137154,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
27,0.546073407929128,1.0339906017255585,0.4879171937964305,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
28,0.5383599709926139,1.0235950486732848,0.48523507768067087,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
29,0.5418220734739709,1.032222813218448,0.4904007397444772,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
30,0.5426403909989098,1.0377943264242842,0.49515393542537434,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
31,0.5410126814211984,1.0411973008783382,0.5001846194571398,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
32,0.5454454069739606,1.0469973359346862,0.5015519289607256,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
33,0.5468556722010577,1.0724850749772588,0.5256294027762011,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
34,0.5456459551838949,1.0586821299726392,0.5130361747887443,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
35,0.534619862081604,1.0037510636499265,0.46913120156832255,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
36,0.5372724798292886,1.0139372241067959,0.47666474427750727,Diff-Means(burn-in=5),DM,5,169,10000,1,40,0.035,0.9111475905555232
