,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,burn-in,kappa,true_GATE
0,0.5344925327597965,1.1256878372459154,0.5911953044861189,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
1,0.5151356437181819,1.114932738981896,0.599797095263714,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
2,0.5424626240094627,1.01937375000256,0.47691112599309726,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
3,0.5033942923909326,1.1917917244581997,0.6883974320672671,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
4,0.5579220053921672,1.1132708654565453,0.5553488600643781,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
5,0.5329372124373922,1.0644439070645466,0.5315066946271544,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
6,0.49509104533667087,1.2066418617259005,0.7115508163892297,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
7,0.558722741611965,1.142597202841244,0.5838744612292791,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
8,0.5090740103235032,1.2795177362553247,0.7704437259318215,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
9,0.4952263270307306,1.17831078320859,0.6830844561778593,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
10,0.5196201232233734,1.192941532772126,0.6733214095487526,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
11,0.5580246332965662,1.1198782995413534,0.5618536662447873,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
12,0.5455460707966057,1.1622243680101358,0.6166782972135302,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
13,0.4950222543624505,1.1113126822078079,0.6162904278453574,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
14,0.5056176844331935,1.128426812542191,0.6228091281089975,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
15,0.5455186331352343,1.2534017911892255,0.7078831580539912,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
16,0.4952096951821895,1.224692078842229,0.7294823836600396,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
17,0.5622489183280763,1.0879898245753648,0.5257409062472884,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
18,0.5329476459780628,1.1800843488822477,0.6471367029041849,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
19,0.5283301115050524,1.307410248468391,0.7790801369633386,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
20,0.48720063238193057,1.2300562279693565,0.742855595587426,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
21,0.5142362355858369,1.1480318756672352,0.6337956400813983,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
22,0.5408107829829805,1.1297870961537204,0.58897631317074,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
23,0.5674559967384457,1.065797724196969,0.49834172745852323,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
24,0.5277710632325349,1.1974930786146043,0.6697220153820694,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
25,0.47531183124622095,1.2139822155841278,0.7386703843379068,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
26,0.5132420453303654,1.1615417134087362,0.6482996680783708,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
27,0.502937240505951,1.250686405741362,0.747749165235411,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
28,0.510585283148708,1.140938514232414,0.630353231083706,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
29,0.5263180349943909,1.075049327417743,0.5487312924233522,"Horvitz-Thompson(recency=10,delta=0.20)",HT,10.0,0.2,30,60,169,10000,,0.035,0.9111475905555232
