,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.4736726262255585,1.5536536784915245,1.0799810522659659,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
1,0.50384483351346,1.5461082478410724,1.0422634143276124,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
2,0.5305492792344352,1.5205093599147808,0.9899600806803456,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
3,0.5438927485719561,1.5076708745301988,0.9637781259582426,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
4,0.4970272740269966,1.5484670493292803,1.0514397753022837,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
5,0.561456043854089,1.499719684636279,0.93826364078219,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
6,0.5214612417927813,1.5251262899786011,1.0036650481858198,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
7,0.5077260921767084,1.5446830000949094,1.036956907918201,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
8,0.5302619405891235,1.5189497900148712,0.9886878494257477,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
9,0.5514634027205618,1.4973183819069766,0.9458549791864148,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
10,0.4416022041786404,1.57888262074619,1.1372804165675494,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
11,0.45740747867570725,1.5888802088485392,1.131472730172832,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
12,0.4682242829323371,1.5910728804998298,1.1228485975674927,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
13,0.5334741342923984,1.4973419780051789,0.9638678437127804,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
14,0.5175175040765343,1.5272074574845866,1.0096899534080523,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
15,0.4792315996489057,1.5603684113876306,1.081136811738725,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
16,0.47978495206722865,1.5610871988197037,1.081302246752475,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
17,0.49737375695756786,1.5494242574556694,1.0520505004981016,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
18,0.46654992320398164,1.5702998614772847,1.1037499382733031,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
19,0.45620194061768776,1.5673577372403529,1.111155796622665,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
20,0.5289618523664712,1.507199997572287,0.9782381452058158,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
21,0.539410005159427,1.4984325710661166,0.9590225659066896,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
22,0.5187038440444036,1.530411635472764,1.0117077914283603,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
23,0.5359709059187473,1.5044690821529605,0.9684981762342132,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
24,0.5279821766403645,1.5199712834597647,0.9919891068194002,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
25,0.5023645943634871,1.5428618821938012,1.040497287830314,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
26,0.4807652546395233,1.5766791960528188,1.0959139414132955,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
27,0.5506043052948818,1.4995243136208587,0.9489200083259769,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
28,0.5289358358696111,1.516481631098806,0.987545795229195,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
29,0.5373698784816152,1.5002558763194618,0.9628859978378466,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
30,0.5035778693712553,1.5364666858331821,1.0328888164619268,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
31,0.5367710740726307,1.5078387773021302,0.9710677032294995,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
32,0.560687169430834,1.4727663748415243,0.9120792054106903,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
33,0.5331492959209851,1.513614287552971,0.9804649916319859,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
34,0.48965551215908215,1.556129856945953,1.0664743447868708,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
35,0.49218838505281226,1.5762883349578152,1.0840999499050028,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
36,0.5255231664839446,1.518836330589405,0.9933131641054604,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
37,0.5006473207789104,1.5510514242878295,1.050404103508919,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
38,0.5076479902604352,1.5427170752182178,1.0350690849577826,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
39,0.5162622109074835,1.5287339882258086,1.0124717773183252,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
40,0.5250030051247424,1.5132302200929724,0.98822721496823,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
41,0.5039854408510042,1.5394749537909183,1.0354895129399142,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
42,0.566345568975271,1.493120824366712,0.926775255391441,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
43,0.5234003957260361,1.5177823711877376,0.9943819754617015,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
44,0.484649503620971,1.545300955984623,1.0606514523636519,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
45,0.5671456848999935,1.4783882768504362,0.9112425919504427,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
46,0.4992982154307295,1.5509546338811828,1.0516564184504533,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
47,0.48729495190696237,1.5602453092449513,1.072950357337989,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
48,0.5202820155740664,1.5290143497185014,1.008732334144435,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
49,0.5387983641315797,1.5076589217628773,0.9688605576312976,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
50,0.4992005715668663,1.5507889752925879,1.0515884037257215,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
51,0.5066841035477387,1.5424564290819018,1.035772325534163,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
52,0.5338643178088833,1.5093477337302783,0.975483415921395,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
53,0.4995087942807664,1.5383970068665636,1.0388882125857972,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
54,0.5132862222417333,1.5275382400203512,1.014252017778618,Diff-Means(burn-in=5),DM,5,100,10000,8,10000,0.2,1.0121036393762477
