,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,burn-in,frac_param,kappa,true_GATE
0,0.5681683034532188,0.7608122527067447,0.1926439492535259,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
1,0.5515739747697307,0.8072449149525184,0.2556709401827877,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
2,0.6010400243853564,0.7216684134226187,0.12062838903726225,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
3,0.5534738994495714,0.833080372119253,0.27960647266968164,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
4,0.5235002318675609,0.8712316446218633,0.3477314127543024,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
5,0.5293328272075353,0.7637951083058169,0.2344622810982816,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
6,0.4956342398687605,0.8109023008532862,0.3152680609845257,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
7,0.526365082625155,0.7366279023438499,0.21026281971869487,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
8,0.5507071056897819,0.8095051295431958,0.2587980238534139,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
9,0.5787729510716039,0.9926180585563548,0.4138451074847509,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
10,0.5620508204549439,0.75891089679556,0.19686007634061609,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
11,0.5491052236543457,0.8051879530977563,0.2560827294434106,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
12,0.6158754389713741,0.7836974136327799,0.1678219746614058,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
13,0.5746479952619437,0.8543063040970739,0.2796583088351302,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
14,0.5651448228240639,0.8272569257444808,0.262112102920417,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
15,0.5721089595201272,0.8003452457042288,0.22823628618410163,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
16,0.5423097956604691,0.7873343163898359,0.24502452072936676,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
17,0.5738010583818014,0.7241340450446324,0.15033298666283101,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
18,0.5551536543087027,0.8455035704105934,0.29034991610189076,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
19,0.5284018801708079,0.915369215100007,0.3869673349291991,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
20,0.5316952172280937,0.8508264320569734,0.31913121482887974,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
21,0.5155731015837648,0.7843198066303526,0.2687467050465878,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
22,0.500116020776879,0.767157328358545,0.267041307581666,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
23,0.5137434449691912,0.8005942437587185,0.28685079878952724,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
24,0.5058605787639675,0.8276323294093956,0.32177175064542807,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
25,0.5564225928770516,0.748963010200633,0.1925404173235814,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
26,0.5541383436615895,0.8214990863310563,0.26736074266946674,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
27,0.4774010410776088,0.859145159724589,0.38174411864698027,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
28,0.5373570939996646,0.843641180924083,0.30628408692441844,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
29,0.5307586179883458,0.7735134063277522,0.24275478833940645,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
30,0.5200885175081682,0.8711914541900966,0.3511029366819284,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
31,0.588712385803557,0.7780787772963971,0.18936639149284007,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
32,0.492808957044424,0.7247780206041573,0.2319690635597333,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,8,20,100,10000,,yes,0.2,1.0121036393762477
