,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,burn-in,frac_param,kappa,true_GATE
0,0.5550774048807191,0.7639095607429885,0.20883215586226944,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
1,0.5210612433784809,0.853634353310311,0.3325731099318301,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
2,0.5604719478389553,0.7650265069950397,0.20455455915608445,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
3,0.5312131616368319,0.8400208693378759,0.30880770770104404,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
4,0.5356832949268044,0.8424707382822926,0.30678744335548813,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
5,0.5754078924562638,0.8169651465321953,0.24155725407593154,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
6,0.5615296611074054,0.7895715961073694,0.22804193499996395,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
7,0.5492628990792677,0.8228379208723422,0.27357502179307447,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
8,0.5457210210865018,0.8369942158973342,0.29127319481083247,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
9,0.5446419267999573,0.8335857707544996,0.2889438439545423,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
10,0.594629713220199,0.7629695987936198,0.16833988557342083,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
11,0.5314103859434368,0.8355881903300387,0.3041778043866019,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
12,0.5400741055745913,0.8273302746965683,0.28725616912197693,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
13,0.5650680976096006,0.8204843184181121,0.25541622080851145,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
14,0.5420657786241757,0.8469096543397397,0.30484387571556404,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
15,0.5423693378525843,0.7968238367273942,0.25445449887480986,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
16,0.5984876328248303,0.7673961192022829,0.1689084863774526,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
17,0.5657992430122478,0.7368410902738569,0.1710418472616091,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
18,0.5661372326990626,0.7542994354945897,0.1881622027955271,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
19,0.5271519258146468,0.8198140959587157,0.2926621701440689,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
20,0.5795206107471037,0.7658646234967388,0.18634401274963508,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
21,0.5462894259351724,0.7988185611331857,0.25252913519801334,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
22,0.5606469356070807,0.7596774906233899,0.19903055501630917,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
23,0.5286379099754154,0.8249216890102228,0.2962837790348074,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
24,0.5408214848681071,0.7868264388310096,0.24600495396290245,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
25,0.5397409564429069,0.8212798000058613,0.28153884356295444,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
26,0.5392115642143159,0.8156709293105617,0.2764593650962458,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
27,0.5620430111928665,0.8120925781215013,0.2500495669286348,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
28,0.534689410508427,0.8015464945598466,0.2668570840514196,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
29,0.5504478115278245,0.8314590353299606,0.28101122380213606,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
30,0.5190695626673418,0.8811623617736761,0.3620927991063343,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
31,0.5395174696268586,0.8072735153591567,0.26775604573229805,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
32,0.5795126953716668,0.7804065309177711,0.2008938355461043,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
33,0.5568771142909671,0.7736605638644227,0.21678344957345563,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
34,0.5630837944079774,0.7967558351472216,0.2336720407392442,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
35,0.5594173662075598,0.7960672040933953,0.2366498378858355,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
36,0.5486220535141147,0.8011234973209856,0.2525014438068709,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
37,0.5590337854791082,0.7747194259012614,0.2156856404221532,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
38,0.579800229176259,0.7248529950827536,0.14505276590649463,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
39,0.5809066051963808,0.7881319402224047,0.20722533502602392,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
40,0.5375606379850879,0.8102783072618044,0.2727176692767165,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
41,0.5461900022775449,0.7962551386150291,0.2500651363374842,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
42,0.546425536751464,0.7898891734739331,0.24346363672246907,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
43,0.5486404279490633,0.8224092385563627,0.2737688106072994,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
44,0.5398827392728002,0.7893007980376103,0.24941805876481016,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
45,0.5251060839752795,0.802738553417902,0.27763246944262254,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
46,0.5790052106786083,0.7635075802704953,0.18450236959188693,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
47,0.55017547032224,0.752835280789062,0.20265981046682202,"Horvitz-Thompson(recency=5.0,delta=0.20)",HT,5.0,0.2,3,20,100,10000,,yes,0.2,1.0121036393762477
