,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.5149775804656214,1.5342015669726083,1.019223986506987,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
1,0.5033352456912092,1.5443749179129598,1.0410396722217505,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
2,0.5390243825728503,1.511652244362356,0.9726278617895056,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
3,0.45100273548584546,1.5941896951264993,1.1431869596406539,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
4,0.47717586038937226,1.5607232304783376,1.0835473700889653,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
5,0.48724108260281274,1.558851038102678,1.0716099554998655,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
6,0.44212120400677624,1.584453130714786,1.1423319267080099,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
7,0.5467923500301276,1.504171345921524,0.9573789958913964,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
8,0.5452389329657802,1.5083584531470522,0.963119520181272,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
9,0.47124992016973705,1.566983731181539,1.095733811011802,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
10,0.48243732887605045,1.5608458247000472,1.0784084958239968,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
11,0.5045796122345012,1.5392446138822469,1.0346650016477457,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
12,0.5418587729656409,1.5070183123884766,0.9651595394228357,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
13,0.5311398927471505,1.5191450726931417,0.9880051799459912,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
14,0.43546809707530953,1.5977051301831204,1.162237033107811,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
15,0.5109061183850145,1.5374511531768675,1.026545034791853,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
16,0.5111315405928131,1.5399748564114855,1.0288433158186723,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
17,0.49660464311830665,1.5574003555795466,1.06079571246124,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
18,0.5442607648490934,1.5072742807588777,0.9630135159097843,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
19,0.47357382594155456,1.5694304869935871,1.0958566610520326,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
20,0.49928387836011534,1.5515360821152797,1.0522522037551645,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
21,0.5620305304161203,1.488898837658839,0.9268683072427187,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
22,0.4801943976426875,1.5712919828784027,1.0910975852357152,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
23,0.47770689132500715,1.5656963624908327,1.0879894711658256,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
24,0.5106446249993031,1.5407271434042615,1.0300825184049585,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
25,0.4455821794766601,1.593128316304574,1.1475461368279138,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
26,0.5155019618567134,1.5324155439419291,1.0169135820852158,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
27,0.5056894421284602,1.5456555272851493,1.039966085156689,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
28,0.4770264744713635,1.5665141007183603,1.0894876262469968,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
29,0.4322372117063525,1.621081802419491,1.1888445907131386,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
30,0.5030206182781933,1.5498539369648212,1.0468333186866279,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
31,0.4989629300979177,1.5553075169230195,1.0563445868251018,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
32,0.5246229797900632,1.523609437249336,0.9989864574592728,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
33,0.5099684524198564,1.5389182279479987,1.0289497755281423,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
34,0.5195122636520288,1.5305631379890512,1.0110508743370223,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
35,0.5328080470691943,1.5134857276006422,0.9806776805314479,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
36,0.5401498229012406,1.5093444340194535,0.9691946111182129,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
37,0.48789930763587214,1.5754425660445557,1.0875432584086835,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
38,0.4906739549178896,1.5569724762245272,1.0662985213066376,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
39,0.5158926162976409,1.5368928006203098,1.0210001843226688,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
40,0.5988011698739202,1.4771811849198775,0.8783800150459573,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
41,0.48468827172725787,1.5722709741320966,1.0875827024048388,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
42,0.4808767729441738,1.5625487570439585,1.0816719840997846,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
43,0.532830605522544,1.5166480706913865,0.9838174651688425,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
44,0.49072510559970445,1.5489592702210906,1.0582341646213862,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
45,0.5033113314947506,1.5415379626517864,1.0382266311570358,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
46,0.5380974937525917,1.5062000477800461,0.9681025540274544,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
47,0.49020942961628,1.5673422389356524,1.0771328093193724,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
48,0.5470713020465843,1.5028578959270098,0.9557865938804255,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
49,0.4674800681251269,1.5677275368749792,1.1002474687498522,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
50,0.544931727232227,1.507425125235064,0.9624933980028368,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
51,0.540698928210629,1.515069741637834,0.974370813427205,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
52,0.5404612711004981,1.512302174867781,0.9718409037672828,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
53,0.5198215743293229,1.5296590318612968,1.009837457531974,Diff-Means(burn-in=5),DM,5,100,10000,20,10000,0.2,1.0121036393762477
