,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.48811329143009097,1.4920887960146918,1.0039755045846008,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
1,0.5042697792031067,1.438535183829651,0.9342654046265443,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
2,0.5169712595373912,1.4339556761364005,0.9169844165990093,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
3,0.4764071046346838,1.4589688988894345,0.9825617942547507,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
4,0.49503391379140754,1.4652583810441222,0.9702244672527147,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
5,0.48565689693158187,1.4677459605153815,0.9820890635837997,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
6,0.5263531920240629,1.4077442592382725,0.8813910672142096,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
7,0.5547469143118438,1.4155504880557677,0.8608035737439239,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
8,0.527673342637998,1.4135381150371036,0.8858647723991055,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
9,0.5011777020246593,1.4535331613412639,0.9523554593166046,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
10,0.5713996971999742,1.4071789098963359,0.8357792126963617,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
11,0.5249777100497783,1.4120022737247229,0.8870245636749445,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
12,0.5480736973530632,1.383097244225427,0.8350235468723638,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
13,0.5250389286079924,1.4225499322119841,0.8975110036039917,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
14,0.5236567208889052,1.4279715002014375,0.9043147793125322,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
15,0.5417181235154787,1.4193197520773035,0.8776016285618249,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
16,0.4527248172389977,1.4792688715549112,1.0265440543159134,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
17,0.44239493649786904,1.4995663776335058,1.0571714411356368,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
18,0.520587585406172,1.419548924137743,0.898961338731571,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
19,0.4451593755586281,1.4868437491688489,1.0416843736102208,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
20,0.46654042529967577,1.4512325104038042,0.9846920851041284,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
21,0.49133210635773616,1.4464859165905266,0.9551538102327904,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
22,0.4845429281743713,1.4633399478035793,0.9787970196292081,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
23,0.5194797390412081,1.4240317827127364,0.9045520436715283,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
24,0.4964816622814837,1.4365752674012955,0.9400936051198118,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
25,0.48483782091271593,1.4658744594853181,0.9810366385726021,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
26,0.5331545044121336,1.4006521470367643,0.8674976426246307,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
27,0.4735412123590468,1.4751744576568704,1.0016332452978236,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
28,0.5601141691081497,1.3999771008339148,0.8398629317257651,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
29,0.5444367943633611,1.3990711017165307,0.8546343073531696,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
30,0.4587318259779683,1.4527349535674967,0.9940031275895285,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
31,0.5335806734885042,1.4207035082616617,0.8871228347731575,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
32,0.4625602649162171,1.4864353311099412,1.0238750661937241,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
33,0.4792505074081967,1.4371892009894254,0.9579386935812286,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
34,0.5966411737821481,1.3770612374624043,0.7804200636802562,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
35,0.5635574597329224,1.3628148743078696,0.7992574145749473,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
36,0.522179257850327,1.4414031755933745,0.9192239177430475,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
37,0.5218787763982022,1.4474602406702926,0.9255814642720903,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
38,0.5379834044785766,1.4157183632800965,0.8777349588015199,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
39,0.5476843592061537,1.3921816496634294,0.8444972904572757,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
40,0.5575328950514975,1.4086792703115818,0.8511463752600843,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
41,0.5087687684650636,1.4548872344251798,0.9461184659601162,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
42,0.5587602005467858,1.3814632406724494,0.8227030401256636,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
43,0.5503200977320009,1.3974409800581584,0.8471208823261576,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
44,0.5338607317327092,1.4368263479622672,0.902965616229558,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
45,0.5044672601883811,1.4438401748711653,0.9393729146827843,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
46,0.5188851450513012,1.4266009869044858,0.9077158418531845,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
47,0.4971458603486793,1.4325881789308954,0.935442318582216,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
48,0.5084303539320413,1.4523039356151128,0.9438735816830716,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
49,0.5321076824498934,1.4368177497658203,0.904710067315927,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
50,0.5151204199355878,1.4356456713877457,0.9205252514521579,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
51,0.523533795606995,1.4153514871864232,0.8918176915794283,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
52,0.43804510934553004,1.499834162284987,1.061789052939457,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
53,0.49674259692588635,1.471639235362963,0.9748966384370767,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
54,0.47471460973965734,1.4734777047967265,0.9987630950570692,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
55,0.48654924840047714,1.4565605900726133,0.9700113416721361,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
56,0.5412532232778388,1.4101024851670094,0.8688492618891707,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
57,0.49842042424654626,1.4574890459046217,0.9590686216580755,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
58,0.5461763319814432,1.4000498860334756,0.8538735540520324,Diff-Means(burn-in=5),DM,5,169,10000,30,10000,0.035,0.9111475905555232
