,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.61241112157436,0.8802004217227128,0.2677893001483529,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
1,0.5677557633490722,0.9564888237305598,0.3887330603814876,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
2,0.6105563454876245,0.8921730157476662,0.28161667026004167,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
3,0.5878604463333166,0.9537077444113984,0.3658472980780818,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
4,0.5629228331184379,1.0290691142385096,0.4661462811200716,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
5,0.513633456446404,1.1409316191990624,0.6272981627526584,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
6,0.5198785857473122,1.1044533998749928,0.5845748141276806,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
7,0.5102759002269371,1.184598419385045,0.6743225191581078,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
8,0.500176923398841,1.160939347243546,0.6607624238447051,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
9,0.5063047624941573,1.085693725920289,0.5793889634261317,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
10,0.5310121581012457,1.0942325238288317,0.563220365727586,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
11,0.5675897427122613,0.9473379066770048,0.37974816396474353,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
12,0.540937597000984,1.1332916264836475,0.5923540294826635,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
13,0.5091923223289696,1.1267356247568912,0.6175433024279215,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
14,0.49084793235596275,1.2070224929708941,0.7161745606149315,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
15,0.5344257297925423,1.1055980283734825,0.5711722985809402,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
16,0.5585180924192282,1.0455632405560062,0.487045148136778,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
17,0.536967798599342,1.0911666860196951,0.5541988874203532,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
18,0.4900573490239736,1.2379004041407686,0.747843055116795,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
19,0.5351827345095639,1.0306307462105222,0.4954480117009583,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
20,0.5286952715325496,1.093594733856423,0.5648994623238733,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
21,0.58239092818985,0.9362666487557728,0.35387572056592276,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
22,0.5250955427060265,1.1101360937062852,0.5850405510002586,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
23,0.5191623702864141,1.094586642550219,0.575424272263805,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
24,0.5566476555560582,1.0489253435744175,0.49227768801835925,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
25,0.5312214414173573,1.0554855257569398,0.5242640843395825,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
26,0.5518891701969889,1.0190280768087694,0.4671389066117805,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
27,0.5220336378340035,1.065027704620675,0.5429940667866716,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
28,0.5863199978691572,0.9313415431033815,0.34502154523422424,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
29,0.56608098304921,0.9849928647586033,0.4189118817093933,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
30,0.5581136489675891,1.011818176727894,0.4537045277603049,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
31,0.5584290360205623,1.004171536137259,0.4457425001166967,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
32,0.54267093666007,1.063123829068344,0.520452892408274,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
33,0.511365854158254,1.1581690506570552,0.6468031964988012,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
34,0.5267980517981476,1.1001640034048692,0.5733659516067215,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
35,0.6386293222005092,0.8179624788624682,0.17933315666195904,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
36,0.6029004285945666,0.8825013589851405,0.2796009303905739,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
37,0.4911399218631944,1.2528204649007006,0.7616805430375062,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
38,0.46326441960946096,1.253652998213769,0.790388578604308,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
39,0.560078425714908,1.0493054586583879,0.4892270329434799,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
40,0.5041944938410389,1.1117224847819474,0.6075279909409085,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
41,0.5433388937214703,1.0216070165375233,0.478268122816053,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
42,0.5043152399415605,1.2066284599256674,0.7023132199841069,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
43,0.5623000481673885,0.9980390668379503,0.43573901867056175,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
44,0.5656371897512336,0.9712573708946474,0.4056201811434138,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
45,0.6215438458525274,0.9194855093050044,0.29794166345247697,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
46,0.5706233991131702,0.9901861322301534,0.4195627331169832,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
47,0.5374410863863747,1.041353372098714,0.5039122857123394,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
48,0.5907751756618794,0.9295477626307278,0.3387725869688484,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
49,0.5565943494812342,1.0148693999643768,0.45827505048314254,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,40,169,10000,0.035,0.9111475905555232
