,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.5837351716798809,1.0670164559087045,0.48328128422882366,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
1,0.5947650721095648,1.0606448049394894,0.4658797328299247,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
2,0.49029480172635825,1.3200697669595793,0.8297749652332211,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
3,0.6301957507343987,0.9754226581625627,0.345226907428164,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
4,0.5463318686859215,1.193749546994173,0.6474176783082515,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
5,0.5338407593436303,1.2367412514966138,0.7029004921529836,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
6,0.4074239065341624,1.604193065460797,1.1967691589266347,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
7,0.5838348041509142,1.0329444975818587,0.44910969343094453,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
8,0.5405376741399999,1.1526150959494919,0.612077421809492,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
9,0.5747205866456437,1.0736270063691187,0.49890641972347494,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
10,0.5623687390287923,1.0936959559022068,0.5313272168734146,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
11,0.5204611656217794,1.2050497609843727,0.6845885953625933,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
12,0.6102436513240315,1.0384682568760566,0.42822460555202513,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
13,0.4823667916047433,1.3541672017170487,0.8718004101123055,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
14,0.40022173855413634,1.585617285195725,1.1853955466415886,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
15,0.6173980160374968,0.9842105335904006,0.3668125175529038,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
16,0.5467724499975347,1.2070215887408944,0.6602491387433597,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
17,0.5111307642165809,1.2355611024526143,0.7244303382360334,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
18,0.5746151574704922,1.0711001714315527,0.4964850139610605,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
19,0.5153502756195765,1.290815557303006,0.7754652816834295,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
20,0.5233232733621492,1.2159804166546662,0.6926571432925169,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
21,0.42683751769309164,1.5268860138586218,1.1000484961655301,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
22,0.49818294023733223,1.3378969137483916,0.8397139735110594,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
23,0.5578432108961577,1.1966321007098524,0.6387888898136946,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
24,0.4873169687981859,1.3308627450275508,0.8435457762293648,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
25,0.48875108399560196,1.3193483839842701,0.8305972999886682,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
26,0.5758053101443379,1.08275866896785,0.506953358823512,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
27,0.5053187170431284,1.3036579795424212,0.7983392624992929,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
28,0.5237562156224472,1.2318240239226357,0.7080678083001885,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
29,0.5120247285200096,1.250850378465442,0.7388256499454323,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
30,0.5028009468387251,1.3011350718405699,0.7983341250018448,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
31,0.5665056353031248,1.1394716960783795,0.5729660607752547,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
32,0.6199746904800235,1.0172130730736175,0.397238382593594,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
33,0.4840208445753215,1.4057395745217351,0.9217187299464136,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
34,0.5651926455489965,1.1123989147352893,0.5472062691862928,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
35,0.5199083051241906,1.2340616974879977,0.714153392363807,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
36,0.5484816733694564,1.2124657859296863,0.6639841125602299,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
37,0.5222223608369471,1.216858647827393,0.694636286990446,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
38,0.5430876555682984,1.1918783091291405,0.6487906535608421,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
39,0.47016848499192837,1.4146962604706248,0.9445277754786965,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
40,0.483718033518544,1.364969546207622,0.8812515126890779,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
41,0.606499275550277,1.0330679491946781,0.4265686736444011,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
42,0.48283527974812956,1.3669660605621596,0.8841307808140301,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
43,0.5008539935664097,1.2700062154451095,0.7691522218786998,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
44,0.49064407362804474,1.3187842592990635,0.8281401856710188,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
45,0.501876249143117,1.2938516075436757,0.7919753584005587,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
46,0.524261191824606,1.2526342190287558,0.7283730272041499,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
47,0.5338111882979332,1.2225547669450527,0.6887435786471195,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
48,0.4934698797950382,1.3434101293582594,0.8499402495632212,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
49,0.5382582785904211,1.1408708510196586,0.6026125724292375,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
50,0.5740581343522043,1.0768111139735557,0.5027529796213513,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
51,0.60964566611891,1.0386733526411334,0.42902768652222334,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
52,0.5305749526677183,1.1659855943785742,0.6354106417108559,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
53,0.47182530504770276,1.4501288455283532,0.9783035404806504,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
54,0.5317410920435566,1.1771030249392769,0.6453619328957203,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
55,0.5099573331177363,1.247636444406059,0.7376791112883228,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
56,0.5241725897150206,1.2483266247216662,0.7241540350066457,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
57,0.5224763660080093,1.2146096720268758,0.6921333060188665,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
58,0.5770826520444139,1.1058546714570776,0.5287720194126637,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
59,0.5088521700306128,1.2407868160036821,0.7319346459730693,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
60,0.5043126793392068,1.3055959676258417,0.801283288286635,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
61,0.5473898608207629,1.186090291935766,0.6387004311150032,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
62,0.5622580639825042,1.0957964253096557,0.5335383613271515,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
63,0.5713986508723858,1.067504588418877,0.4961059375464911,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
64,0.4918937416947419,1.3467884508848484,0.8548947091901065,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
65,0.5536151773835501,1.1223029235304396,0.5686877461468894,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
66,0.5753561312041593,1.0646372414944218,0.48928111029026256,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
67,0.5212909332889193,1.2230958273674781,0.7018048940785588,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
68,0.5361982368658611,1.2156635200060795,0.6794652831402184,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
69,0.6299580326564908,0.991422769205941,0.3614647365494502,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
70,0.44748244011991284,1.4596842194572903,1.0122017793373774,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
71,0.45767387701223083,1.4195314839046969,0.961857606892466,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
72,0.5211665657565279,1.1866780034648277,0.6655114377082998,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
73,0.5983748458314754,1.0303944771151357,0.4320196312836603,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
74,0.5959199547595014,1.0374003003975947,0.44148034563809324,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
75,0.533376635527486,1.2296871661437678,0.6963105306162818,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,1,100,169,10000,0.035,0.9111475905555232
