,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.08156860036861997,2.805711500418036,2.724142900049416,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
1,0.4247697176421709,1.0459346662534446,0.6211649486112736,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
2,0.442131787493827,1.9792312561006442,1.5370994686068173,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
3,1.068181971772422,1.4511982019607295,0.38301623018830755,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
4,0.39984017109680997,1.2107895489449307,0.8109493778481207,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
5,0.2005716193060729,2.309540884062051,2.108969264755978,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
6,0.5864637113108816,2.219457286855144,1.6329935755442624,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
7,0.27799399099782385,0.34101102596643823,0.06301703496861438,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
8,0.46246385296394465,1.2615568012831977,0.799092948319253,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
9,0.8070572726626686,1.1663948765530712,0.3593376038904026,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
10,1.006199514861119,1.9428338118214405,0.9366342969603216,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
11,0.4758736380200948,5.632955918652379,5.1570822806322845,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
12,1.0265259416139638,0.6852288587537797,-0.3412970828601841,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
13,1.195534555093188,1.2937312103442318,0.09819665525104382,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
14,0.671400738866458,2.6429823119871223,1.9715815731206643,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
15,0.6021076491947072,0.39120616237965855,-0.2109014868150486,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
16,0.4461366002444007,1.0983243008096206,0.6521877005652199,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
17,0.4067748404572387,1.7239412844512678,1.3171664439940292,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
18,0.21540698534124242,0.8497036830192521,0.6342966976780098,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
19,0.2982447159247864,1.4580512497665412,1.159806533841755,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
20,0.3458650949948913,2.370001068263728,2.0241359732688364,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
21,0.37145171236713215,1.1654705903580962,0.794018877990964,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
22,0.15845367844070246,2.2362296595627047,2.0777759811220022,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,40,10000,169,10000,0.035,0.9111475905555232
