,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,burn-in,kappa,true_GATE
0,0.0,3.158349176519937,3.158349176519937,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
1,0.9904990200770132,0.0,-0.9904990200770132,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
2,0.9904827086276664,0.0,-0.9904827086276664,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
3,0.9905034367531841,0.0,-0.9905034367531841,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
4,0.0,3.1555151993743107,3.1555151993743107,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
5,0.9904564193682786,0.0,-0.9904564193682786,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
6,0.0,3.1592404589340624,3.1592404589340624,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
7,0.990488089897947,0.0,-0.990488089897947,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
8,0.0,3.155533299492442,3.155533299492442,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
9,0.0,3.1520372806125105,3.1520372806125105,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
10,0.0,3.1594352379207855,3.1594352379207855,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
11,0.0,3.152015490774205,3.152015490774205,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
12,0.9905012587932767,0.0,-0.9905012587932767,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
13,0.0,3.155025677203793,3.155025677203793,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
14,0.9905260417228283,0.0,-0.9905260417228283,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
15,0.0,3.15611899198382,3.15611899198382,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
16,0.0,3.1527780390797147,3.1527780390797147,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
17,0.0,3.1525375773603623,3.1525375773603623,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
18,0.0,3.156612764598934,3.156612764598934,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
19,0.9905312622553162,0.0,-0.9905312622553162,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
20,0.0,3.155414002405774,3.155414002405774,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
21,0.9904932695755818,0.0,-0.9904932695755818,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
22,0.9904885923127784,0.0,-0.9904885923127784,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
23,0.9905301218638374,0.0,-0.9905301218638374,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
24,0.9905205553936577,0.0,-0.9905205553936577,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
25,0.9905754269800559,0.0,-0.9905754269800559,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
26,0.9905007786853335,0.0,-0.9905007786853335,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
27,0.0,3.15546524427868,3.15546524427868,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
28,0.990526361839255,0.0,-0.990526361839255,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
29,0.9905308910301517,0.0,-0.9905308910301517,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
30,0.9905270399680114,0.0,-0.9905270399680114,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
31,0.9904404820430778,0.0,-0.9904404820430778,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
32,0.9904936286606293,0.0,-0.9904936286606293,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
33,0.9905584071139153,0.0,-0.9905584071139153,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
34,0.0,3.1523808383009153,3.1523808383009153,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
35,0.0,3.154963493839459,3.154963493839459,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
36,0.0,3.154037786963209,3.154037786963209,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
37,0.9905226725565281,0.0,-0.9905226725565281,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
38,0.0,3.1515084341587762,3.1515084341587762,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
39,0.0,3.15748497145003,3.15748497145003,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
40,0.9905727947677322,0.0,-0.9905727947677322,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
41,0.0,3.156351081845026,3.156351081845026,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
42,0.0,3.155328167686065,3.155328167686065,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
43,0.990486727285742,0.0,-0.990486727285742,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
44,0.9904974796328181,0.0,-0.9904974796328181,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
45,0.9905194980724903,0.0,-0.9905194980724903,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
46,0.990565012688985,0.0,-0.990565012688985,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
47,0.0,3.155031341563518,3.155031341563518,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
48,0.9905110189832566,0.0,-0.9905110189832566,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
49,0.9904968452951189,0.0,-0.9904968452951189,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
50,0.0,3.155672146006504,3.155672146006504,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
51,0.9905151481833906,0.0,-0.9905151481833906,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
52,0.0,3.154182673907448,3.154182673907448,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
53,0.0,3.155888799547195,3.155888799547195,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
54,0.9904675109713901,0.0,-0.9904675109713901,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
55,0.9904917283032348,0.0,-0.9904917283032348,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
56,0.9904737846233681,0.0,-0.9904737846233681,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
57,0.9905267725948605,0.0,-0.9905267725948605,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
58,0.9905858926187908,0.0,-0.9905858926187908,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
59,0.9905513658758897,0.0,-0.9905513658758897,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
60,0.9905387444415591,0.0,-0.9905387444415591,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
61,0.9905823342016703,0.0,-0.9905823342016703,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
62,0.9905081188601782,0.0,-0.9905081188601782,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
63,0.9905534780105367,0.0,-0.9905534780105367,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
64,0.9905293468033527,0.0,-0.9905293468033527,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
65,0.0,3.1564272383405014,3.1564272383405014,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
66,0.9905296689801448,0.0,-0.9905296689801448,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
67,0.0,3.1538819292342866,3.1538819292342866,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
68,0.9904817501790629,0.0,-0.9904817501790629,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
69,0.9905241967614706,0.0,-0.9905241967614706,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
70,0.0,3.1569467940536975,3.1569467940536975,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
71,0.0,3.157742139206478,3.157742139206478,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
72,0.0,3.1535959788138146,3.1535959788138146,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
73,0.9905166265498848,0.0,-0.9905166265498848,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
74,0.0,3.155468913235416,3.155468913235416,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
75,0.0,3.1527517737703765,3.1527517737703765,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
76,0.0,3.1577520582712424,3.1577520582712424,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
77,0.0,3.1548597801082088,3.1548597801082088,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
78,0.9904555979019325,0.0,-0.9904555979019325,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
79,0.9905367869595859,0.0,-0.9905367869595859,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
80,0.0,3.156904099982251,3.156904099982251,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
81,0.0,3.156974571876091,3.156974571876091,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
82,0.0,3.1557877227163673,3.1557877227163673,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
83,0.0,3.1564437662931577,3.1564437662931577,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
84,0.0,3.158344395976662,3.158344395976662,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
85,0.0,3.156900740839478,3.156900740839478,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5.0,0.2,1,10000,100,10000,,0.2,1.0121036393762477
