,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,kappa,true_GATE
0,0.1589119313343936,1.7463777605431143,1.5874658292087207,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
1,0.1959612244907256,0.9353976952599017,0.7394364707691761,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
2,0.6873237544389444,0.8104032554392498,0.1230795010003054,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
3,0.2784249497043941,1.4123248505748287,1.1338999008704347,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
4,0.13226412328477158,0.33391423188828656,0.20165010860351498,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
5,0.11029172066064918,0.628121765201232,0.5178300445405828,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
6,0.5182185157171445,0.07494777535070009,-0.4432707403664444,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
7,0.6288950085940924,1.1964001276719685,0.567505119077876,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
8,0.1692491496102294,1.57270564249377,1.4034564928835405,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
9,0.3128718449601287,2.188898183244331,1.8760263382842022,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
10,0.09052020170177574,2.682800475435912,2.592280273734136,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
11,1.2228968160131117,1.004666795275449,-0.21823002073766262,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
12,0.6875553698441921,0.6378464358684608,-0.049708933975731284,"Horvitz-Thompson(recency=5,delta=0.20)",HT,5,0.2,8,10000,100,10000,0.2,1.0121036393762477
