,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,burn-in,n,T,num_cells_per_dim,time_block_length,kappa,true_GATE
0,0.5208173123830491,1.4207854077050308,0.8999680953219817,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
1,0.524326508294166,1.4250537051680694,0.9007271968739033,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
2,0.511201654219234,1.4420008881939468,0.9307992339747128,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
3,0.49358488952438956,1.4590436996121074,0.965458810087718,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
4,0.5031149145171036,1.4426179735339888,0.9395030590168852,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
5,0.5167659323179983,1.402944083631239,0.8861781513132407,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
6,0.4845267227209079,1.4631108345800896,0.9785841118591817,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
7,0.5009015656301489,1.4497120229851466,0.9488104573549977,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
8,0.5021751335802905,1.4544054900372911,0.9522303564570006,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
9,0.5316035993101497,1.4137583034144834,0.8821547041043337,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
10,0.49616393622297655,1.48217558387634,0.9860116476533634,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
11,0.5015970397081688,1.43961662140453,0.9380195816963612,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
12,0.5565237295184843,1.3916833604005079,0.8351596308820236,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
13,0.5341843410172423,1.4098444539830752,0.8756601129658329,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
14,0.5066101703142929,1.4466846525537937,0.9400744822395009,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
15,0.555486131439,1.4078305447460522,0.8523444133070521,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
16,0.542367349710139,1.4021558755862151,0.8597885258760761,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
17,0.5029469420987279,1.439226594652219,0.936279652553491,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
18,0.49554376787707777,1.4572826896082323,0.9617389217311545,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
19,0.49175678222193664,1.4686934612979619,0.9769366790760252,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
20,0.5270711477063146,1.4198197045459688,0.8927485568396543,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
21,0.5840159215417948,1.3902012312476864,0.8061853097058915,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
22,0.5029304605746108,1.4393030463699454,0.9363725857953347,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
23,0.47055622325431823,1.4917170166251386,1.0211607933708202,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
24,0.506412666677195,1.4552976810299547,0.9488850143527597,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
25,0.5637483962882303,1.3850361312664092,0.821287734978179,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
26,0.49800049352156034,1.4406902762718885,0.9426897827503282,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
27,0.5144626326520425,1.437177755158244,0.9227151225062016,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
28,0.5243200987625252,1.4356955324626788,0.9113754337001536,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
29,0.5060022158646904,1.4483801246297943,0.9423779087651039,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
30,0.5081534232375031,1.4492958533447176,0.9411424301072144,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
31,0.4854456963942704,1.4747344682069097,0.9892887718126393,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
32,0.5311389015888599,1.4194785003282988,0.8883395987394389,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
33,0.4875490742251317,1.4625279874115125,0.9749789131863807,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
34,0.4685705764456448,1.5022428098092404,1.0336722333635957,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
35,0.4642519603553935,1.4873920345467322,1.0231400741913386,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
36,0.5131219587572837,1.4409904704321281,0.9278685116748444,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
37,0.470374950777579,1.4749994863386233,1.0046245355610444,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
38,0.4976006010736577,1.448184700389653,0.9505840993159953,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
39,0.5730105210919648,1.3938891306265235,0.8208786095345587,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
40,0.5093993467010678,1.4346172229289706,0.9252178762279029,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
41,0.48836476323546035,1.4695686731461173,0.9812039099106569,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
42,0.4946924271780066,1.446391519258689,0.9516990920806823,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
43,0.5158054013184756,1.454337603893271,0.9385322025747953,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
44,0.5111731728074369,1.4430492943537,0.9318761215462632,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
45,0.48726640631435075,1.4556125696465119,0.9683461633321611,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
46,0.5109333543101264,1.4235802829712252,0.9126469286610988,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
47,0.4566695565157648,1.4877472051770093,1.0310776486612445,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
48,0.45427659693636835,1.4946088086477896,1.040332211711421,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
49,0.47166045632346415,1.4802484797070206,1.0085880233835565,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
50,0.5325555243727311,1.4257096897383037,0.8931541653655726,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
51,0.5098323752497728,1.4386107754470525,0.9287784001972798,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
52,0.4988934058289316,1.46607991472079,0.9671865088918583,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
53,0.4904352740115929,1.4493286181904232,0.9588933441788303,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
54,0.5416521746984921,1.420101826580135,0.8784496518816429,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
55,0.4637345421931611,1.5190171167716895,1.0552825745785284,Diff-Means(burn-in=5),DM,5,169,10000,90,10000,0.035,0.9111475905555232
