,gate_estimate_arm0,gate_estimate_arm1,gate_estimate,name,type,recency,delta,num_cells_per_dim,time_block_length,n,T,burn-in,frac_param,kappa,true_GATE
0,0.5491620981775347,1.4763129490150932,0.9271508508375585,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
1,0.5356299075657194,1.2286182270264001,0.6929883194606807,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
2,0.5354034972355256,1.4052212246283506,0.869817727392825,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
3,0.5411369231686021,1.076944526472368,0.535807603303766,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
4,0.4759569890141183,1.3772165855030396,0.9012595964889213,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
5,0.42460906246079033,1.2679863248635965,0.8433772624028062,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
6,0.3953625560682243,1.7181332287113684,1.322770672643144,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
7,0.36708260354339206,1.6650593071273525,1.2979767035839604,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
8,0.5191844380681825,1.171641906708,0.6524574686398175,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
9,0.6301630438261898,1.100424591639906,0.4702615478137162,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
10,0.415938412489281,1.3309558130026709,0.9150174005133899,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
11,0.5398593062796382,1.4219123780278735,0.8820530717482353,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
12,0.45483949329364926,1.5289099646368634,1.074070471343214,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
13,0.6454979797303141,1.3325298340355958,0.6870318543052817,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
14,0.5715678598639076,1.1029455665364205,0.5313777066725129,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
15,0.5661925703161266,1.0754260228445818,0.5092334525284552,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
16,0.42286167712889033,1.609056930389488,1.1861952532605975,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
17,0.3264645087564759,2.083455952586082,1.756991443829606,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
18,0.5601715455194815,1.2525694055658125,0.6923978600463311,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
19,0.38974964796338835,1.3886650559820324,0.998915408018644,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
20,0.519648875905538,1.4196323515305094,0.8999834756249714,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
21,0.32622590286693415,2.1102329859818405,1.7840070831149064,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
22,0.5395803858358144,1.615405046136395,1.0758246603005805,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
23,0.4947136824933171,1.2555637967477231,0.760850114254406,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
24,0.3150097527317125,1.813749264902141,1.4987395121704283,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
25,0.4752495255518664,1.5714048143593506,1.0961552888074841,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
26,0.5427215444272151,1.1888830494103177,0.6461615049831027,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
27,0.4303613547357735,1.7808381245415708,1.3504767698057973,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
28,0.5154483353385388,1.092538973418828,0.5770906380802892,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
29,0.7428927267544579,0.889760170404592,0.14686744365013404,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
30,0.41573204172661343,1.7021519076804186,1.286419865953805,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
31,0.3919438650209875,1.8309020563929739,1.4389581913719864,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
32,0.5648275942353745,1.325012446313566,0.7601848520781914,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
33,0.5096582327461091,1.2780267598747879,0.7683685271286788,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
34,0.4455279309542897,1.3653775702915767,0.919849639337287,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
35,0.5787299272552006,1.2482600753816355,0.669530148126435,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
36,0.4537034087866946,1.343399225143901,0.8896958163572065,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
37,0.5961291824920117,1.2760281400293274,0.6798989575373157,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
38,0.297856583247212,2.0017429016309674,1.7038863183837554,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
39,0.6295647137203908,1.3621497653283887,0.7325850516079979,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
40,0.5374322573995713,1.386655896636631,0.8492236392370596,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
41,0.36317733065097346,2.065203682301835,1.7020263516508614,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
42,0.7203223041680965,1.1236253900488338,0.40330308588073727,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
43,0.42233422513942515,1.3656233439547798,0.9432891188153547,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
44,0.5121113638188135,1.3693472714571884,0.8572359076383749,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
45,0.42941937830617183,1.7461814858342168,1.316762107528045,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
46,0.41287592281199564,1.353409285136311,0.9405333623243155,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
47,0.4724084453138809,1.3940057001730615,0.9215972548591806,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
48,0.4433705179070693,1.5530550550911697,1.1096845371841004,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
49,0.6455238415693099,1.2238326704959757,0.5783088289266658,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
50,0.4574264089906491,1.7767356619185686,1.3193092529279196,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
51,0.47059401604482515,1.513274852134348,1.0426808360895228,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
52,0.5473495306753612,1.3702380693429066,0.8228885386675454,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
53,0.6714941462919742,1.185731674306316,0.5142375280143417,"Horvitz-Thompson(recency=200.0,delta=0.20)",HT,200.0,0.2,14,800,169,10000,,yes,0.035,0.9111475905555232
